ano,pais,quantidade_exportacao,valor_exportacao,valor_exportacao_por_litro,producao_brasileira,percentual_exportacao
2019,Cabo Verde,0,0,0.0,182245159,0.0
2019,Camaroes,0,0,0.0,182245159,0.0
2019,Canada,1589,6933,4.36,182245159,0.0008719024465280857
2019,Catar,0,0,0.0,182245159,0.0
2019,Ilhas Cayman,19,106,5.58,182245159,1.0425516981770692e-05
2019,Chile,0,0,0.0,182245159,0.0
2019,China,129852,376828,2.9,182245159,0.07125127532194146
2019,Chipre,672,1843,2.74,182245159,0.0003687340743026266
2019,Cingapura,5044,19099,3.79,182245159,0.0027677004029500723
2019,Colombia,897,1999,2.23,182245159,0.0004921941438235953
2019,Comores,0,0,0.0,182245159,0.0
2019,Congo,0,0,0.0,182245159,0.0
2019,Coreia do Sul,70,194,2.77,182245159,3.84097994065236e-05
2019,Costa do Marfim,0,0,0.0,182245159,0.0
2019,Costa Rica,0,0,0.0,182245159,0.0
2019,Croacia,0,0,0.0,182245159,0.0
2019,Cuba,0,0,0.0,182245159,0.0
2019,Curacao,33951,62067,1.83,182245159,0.018629301423584044
2019,Dinamarca,240,306,1.27,182245159,0.00013169074082236665
2019,Dominica,0,0,0.0,182245159,0.0
2019,El Salvador,0,0,0.0,182245159,0.0
2019,Emirados Arabes Unidos,450,2202,4.89,182245159,0.00024692013904193744
2019,Equador,2,3,1.5,182245159,1.0974228401863887e-06
2019,Eslovaquia,0,0,0.0,182245159,0.0
2019,Espanha,3540,1353,0.38,182245159,0.001942438427129908
2019,Estados Unidos,209765,616274,2.94,182245159,0.11510045103584891
2019,Estonia,0,0,0.0,182245159,0.0
2019,Filipinas,736,2486,3.38,182245159,0.000403851605188591
2019,Finlandia,0,0,0.0,182245159,0.0
2019,Franca,18286,67072,3.67,182245159,0.010033737027824152
2019,Gana,7673,10010,1.3,182245159,0.004210262726375081
2019,Gibraltar,23,93,4.04,182245159,1.262036266214347e-05
2019,Grecia,561,1994,3.55,182245159,0.00030782710667228206
2019,Guatemala,1597,8719,5.46,182245159,0.0008762921378888315
2019,Guiana,424,1311,3.09,182245159,0.00023265364211951442
2019,Guiana Francesa,0,0,0.0,182245159,0.0
2019,Guine-Bissau,0,0,0.0,182245159,0.0
2019,Guine Equatorial,0,0,0.0,182245159,0.0
2019,Haiti,81873,129803,1.59,182245159,0.0449246500972901
2019,Honduras,0,0,0.0,182245159,0.0
2019,Hong Kong,9651,42020,4.35,182245159,0.005295613915319419
2019,Hungria,0,0,0.0,182245159,0.0
2019,Ilha de Man,28,175,6.25,182245159,1.5363919762609443e-05
2019,Ilhas Virgens,0,0,0.0,182245159,0.0
2019,India,51,273,5.35,182245159,2.798428242475291e-05
2019,Indonesia,0,0,0.0,182245159,0.0
2019,Ira,0,0,0.0,182245159,0.0
2019,Iraque,0,0,0.0,182245159,0.0
2019,Irlanda,0,0,0.0,182245159,0.0
2019,Italia,587,1625,2.77,182245159,0.0003220936035947051
2019,Jamaica,0,0,0.0,182245159,0.0
2019,Japao,40621,99642,2.45,182245159,0.022289206595605647
2019,Jordania,0,0,0.0,182245159,0.0
2019,Letonia,0,0,0.0,182245159,0.0
2019,Libano,0,0,0.0,182245159,0.0
2019,Liberia,4441,20068,4.52,182245159,0.002436827416633876
2019,Luxemburgo,1666,11211,6.73,182245159,0.0009141532258752618
2019,Malasia,48,110,2.29,182245159,2.633814816447333e-05
2019,Malta,3661,8828,2.41,182245159,0.0020088325089611843
2019,Ilhas Marshall,7276,15786,2.17,182245159,0.0039924242925980825
2019,Mauritania,0,0,0.0,182245159,0.0
2019,Mexico,4,4,1.0,182245159,2.1948456803727773e-06
2019,Montenegro,9,46,5.11,182245159,4.938402780838749e-06
2019,Namibia,0,0,0.0,182245159,0.0
2019,Nicaragua,0,0,0.0,182245159,0.0
2019,Nigeria,28437,38555,1.36,182245159,0.015603706653190169
2019,Noruega,628,3139,5.0,182245159,0.00034459077181852606
2019,Nova Caledonia,0,0,0.0,182245159,0.0
2019,Nova Zelandia,500,2832,5.66,182245159,0.00027435571004659715
2019,Holanda,44882,148031,3.3,182245159,0.02462726595662275
2019,Panama,7918,29017,3.66,182245159,0.004344697024297913
2019,Paraguai,2419537,3826587,1.58,182245159,1.327627583238027
2019,Peru,9755,17310,1.77,182245159,0.005352679903009111
2019,Polonia,5,11,2.2,182245159,2.7435571004659716e-06
2019,Porto Rico,0,0,0.0,182245159,0.0
2019,Portugal,18328,72413,3.95,182245159,0.010056782907468066
2019,Quenia,0,0,0.0,182245159,0.0
2019,Reino Unido,34295,164592,4.8,182245159,0.0188180581520961
2019,Republica Dominicana,0,0,0.0,182245159,0.0
2019,Russia,0,0,0.0,182245159,0.0
2019,Sao Tome e Principe,0,0,0.0,182245159,0.0
2019,Sao Vicente e Granadinas,0,0,0.0,182245159,0.0
2019,Senegal,0,0,0.0,182245159,0.0
2019,Serra Leoa,18,717,39.83,182245159,9.876805561677499e-06
2019,Singapura,0,0,0.0,182245159,0.0
2019,Suazilandia,0,0,0.0,182245159,0.0
2019,Suecia,28,761,27.18,182245159,1.5363919762609443e-05
2019,Suica,2223,28503,12.82,182245159,0.001219785486867171
2019,Suriname,3206,4741,1.48,182245159,0.0017591688128187812
2019,Tailandia,128,832,6.5,182245159,7.023506177192887e-05
2019,Taiwan,12,67,5.58,182245159,6.5845370411183324e-06
2019,Tanzania,0,0,0.0,182245159,0.0
2019,Republica Tcheca,2115,16391,7.75,182245159,0.001160524653497106
2019,Togo,0,0,0.0,182245159,0.0
2019,Trindade e Tobago,0,0,0.0,182245159,0.0
2019,Tunisia,0,0,0.0,182245159,0.0
2019,Turquia,115,209,1.82,182245159,6.310181331071735e-05
2019,Tuvalu,0,0,0.0,182245159,0.0
2019,Uruguai,6180,18497,2.99,182245159,0.003391036576175941
2019,Vanuatu,0,0,0.0,182245159,0.0
2019,Venezuela,0,0,0.0,182245159,0.0
2019,Vietna,20,32,1.6,182245159,1.0974228401863886e-05
2020,Afeganistao,0,0,0.0,156717100,0.0
2020,Africa do Sul,4,21,5.25,156717100,2.5523698434950623e-06
2020,Alemanha,6261,32605,5.21,156717100,0.003995096897530646
2020,Angola,0,0,0.0,156717100,0.0
2020,Anguilla,0,0,0.0,156717100,0.0
2020,Antigua e Barbuda,624,1864,2.99,156717100,0.0003981696955852297
2020,Antilhas Holandesas,0,0,0.0,156717100,0.0
2020,Argentina,1015,4176,4.11,156717100,0.000647663847786872
2020,Aruba,0,0,0.0,156717100,0.0
2020,Australia,1013,3413,3.37,156717100,0.0006463876628651246
2020,Austria,0,0,0.0,156717100,0.0
2020,Bahamas,1212,3703,3.06,156717100,0.0007733680625790038
2020,Bangladesh,3,29,9.67,156717100,1.9142773826212965e-06
2020,Barbados,143,169,1.18,156717100,9.124722190494847e-05
2020,Barein,8,28,3.5,156717100,5.1047396869901245e-06
2020,Belgica,3166,20460,6.46,156717100,0.0020202007311263415
2020,Belize,0,0,0.0,156717100,0.0
2020,Benin,0,0,0.0,156717100,0.0
2020,Bolivia,9900,16025,1.62,156717100,0.0063171153626502795
2020,Bosnia-Herzegovina,45,52,1.16,156717100,2.8714160739319448e-05
2020,Brasil,0,0,0.0,156717100,0.0
2020,Bulgaria,0,0,0.0,156717100,0.0
2020,Cabo Verde,0,0,0.0,156717100,0.0
2020,Camaroes,0,178,0.0,156717100,0.0
2020,Canada,1672,8431,5.04,156717100,0.001066890594580936
2020,Catar,0,0,0.0,156717100,0.0
2020,Ilhas Cayman,123,339,2.76,156717100,7.848537268747316e-05
2020,Chile,11,13,1.18,156717100,7.019017069611421e-06
2020,China,122253,363000,2.97,156717100,0.07800871761920046
2020,Chipre,2478,6785,2.74,156717100,0.001581193118045191
2020,Cingapura,4049,9316,2.3,156717100,0.0025836363740778766
2020,Colombia,15660,23780,1.52,156717100,0.009992527937283169
2020,Comores,9,25,2.78,156717100,5.74283214786389e-06
2020,Congo,0,0,0.0,156717100,0.0
2020,Coreia do Sul,103,433,4.2,156717100,6.572352346999785e-05
2020,Costa do Marfim,0,0,0.0,156717100,0.0
2020,Costa Rica,0,0,0.0,156717100,0.0
2020,Croacia,21,123,5.86,156717100,1.3399941678349076e-05
2020,Cuba,0,0,0.0,156717100,0.0
2020,Curacao,47962,65986,1.38,156717100,0.030604190608427544
2020,Dinamarca,659,1962,2.98,156717100,0.0004205029317158115
2020,Dominica,0,0,0.0,156717100,0.0
2020,El Salvador,0,0,0.0,156717100,0.0
2020,Emirados Arabes Unidos,581,2279,3.92,156717100,0.00037073171976765776
2020,Equador,3780,3824,1.01,156717100,0.002411989502102834
2020,Eslovaquia,0,0,0.0,156717100,0.0
2020,Espanha,28,126,4.5,156717100,1.7866588904465433e-05
2020,Estados Unidos,300178,610793,2.03,156717100,0.1915413187201652
2020,Estonia,0,0,0.0,156717100,0.0
2020,Filipinas,719,1548,2.15,156717100,0.0004587884793682374
2020,Finlandia,0,0,0.0,156717100,0.0
2020,Franca,12622,57144,4.53,156717100,0.008054003041148668
2020,Gana,18810,22027,1.17,156717100,0.01200251918903553
2020,Gibraltar,769,2860,3.72,156717100,0.0004906931024119257
2020,Grecia,6859,18092,2.64,156717100,0.004376676189133158
2020,Guatemala,0,0,0.0,156717100,0.0
2020,Guiana,990,2577,2.6,156717100,0.0006317115362650279
2020,Guiana Francesa,0,0,0.0,156717100,0.0
2020,Guine-Bissau,0,0,0.0,156717100,0.0
2020,Guine Equatorial,0,0,0.0,156717100,0.0
2020,Haiti,399128,471152,1.18,156717100,0.2546805677236243
2020,Honduras,0,0,0.0,156717100,0.0
2020,Hong Kong,15159,41987,2.77,156717100,0.009672843614385411
2020,Hungria,0,0,0.0,156717100,0.0
2020,Ilha de Man,11,121,11.0,156717100,7.019017069611421e-06
2020,Ilhas Virgens,0,0,0.0,156717100,0.0
2020,India,7,10,1.43,156717100,4.466647226116358e-06
2020,Indonesia,5,6,1.2,156717100,3.1904623043688276e-06
2020,Ira,21,35,1.67,156717100,1.3399941678349076e-05
2020,Iraque,0,0,0.0,156717100,0.0
2020,Irlanda,29,257,8.86,156717100,1.8504681365339202e-05
2020,Italia,91,376,4.13,156717100,5.806641393951266e-05
2020,Jamaica,0,0,0.0,156717100,0.0
2020,Japao,36442,92674,2.54,156717100,0.023253365459161762
2020,Jordania,12,52,4.33,156717100,7.657109530485186e-06
2020,Letonia,0,0,0.0,156717100,0.0
2020,Libano,0,0,0.0,156717100,0.0
2020,Liberia,5155,17624,3.42,156717100,0.0032893666358042614
2020,Luxemburgo,1086,5110,4.71,156717100,0.0006929684125089094
2020,Malasia,0,0,0.0,156717100,0.0
2020,Malta,3490,9688,2.78,156717100,0.002226942688449442
2020,Ilhas Marshall,6270,19639,3.13,156717100,0.004000839729678509
2020,Mauritania,0,0,0.0,156717100,0.0
2020,Mexico,24,226,9.42,156717100,1.5314219060970372e-05
2020,Montenegro,9,20,2.22,156717100,5.74283214786389e-06
2020,Namibia,0,0,0.0,156717100,0.0
2020,Nicaragua,0,0,0.0,156717100,0.0
2020,Nigeria,12094,26514,2.19,156717100,0.007717090221807321
2020,Noruega,1859,15134,8.14,156717100,0.0011862138847643301
2020,Nova Caledonia,0,0,0.0,156717100,0.0
2020,Nova Zelandia,95,515,5.42,156717100,6.061878378300773e-05
2020,Holanda,248,1532,6.18,156717100,0.00015824693029669384
2020,Panama,10821,28372,2.62,156717100,0.006904798519115017
2020,Paraguai,3299013,3869243,1.17,156717100,2.105075323624544
2020,Peru,0,0,0.0,156717100,0.0
2020,Polonia,74,86,1.16,156717100,4.721884210465865e-05
2020,Porto Rico,0,0,0.0,156717100,0.0
2020,Portugal,7958,34518,4.34,156717100,0.005077939803633426
2020,Quenia,0,0,0.0,156717100,0.0
2020,Reino Unido,22913,82722,3.61,156717100,0.014620612556000591
2020,Republica Dominicana,0,0,0.0,156717100,0.0
2020,Russia,1463,8550,5.84,156717100,0.0009335292702583189
2020,Sao Tome e Principe,0,0,0.0,156717100,0.0
2020,Sao Vicente e Granadinas,0,0,0.0,156717100,0.0
2020,Senegal,0,0,0.0,156717100,0.0
2020,Serra Leoa,9240,13050,1.41,156717100,0.005895974338473593
2020,Singapura,0,0,0.0,156717100,0.0
2020,Suazilandia,0,0,0.0,156717100,0.0
2020,Suecia,6,24,4.0,156717100,3.828554765242593e-06
2020,Suica,2827,27930,9.88,156717100,0.0018038873868901353
2020,Suriname,4185,5277,1.26,156717100,0.0026704169487567087
2020,Tailandia,534,1753,3.28,156717100,0.0003407413741065908
2020,Taiwan,963,4673,4.85,156717100,0.0006144830398214363
2020,Tanzania,0,0,0.0,156717100,0.0
2020,Republica Tcheca,563,4805,8.53,156717100,0.00035924605547193
2020,Togo,0,0,0.0,156717100,0.0
2020,Trindade e Tobago,0,0,0.0,156717100,0.0
2020,Tunisia,0,0,0.0,156717100,0.0
2020,Turquia,0,0,0.0,156717100,0.0
2020,Tuvalu,2,4,2.0,156717100,1.2761849217475311e-06
2020,Uruguai,0,0,0.0,156717100,0.0
2020,Vanuatu,18,31,1.72,156717100,1.148566429572778e-05
2020,Venezuela,4086,9808,2.4,156717100,0.002607245795130206
2020,Vietna,86,584,6.79,156717100,5.4875951635143834e-05
2021,Afeganistao,11,46,4.18,217374993,5.060379691421083e-06
2021,Africa do Sul,0,0,0.0,217374993,0.0
2021,Alemanha,2698,6741,2.5,217374993,0.001241173127950371
2021,Angola,0,0,0.0,217374993,0.0
2021,Anguilla,0,0,0.0,217374993,0.0
2021,Antigua e Barbuda,805,2268,2.82,217374993,0.00037032778650854286
2021,Antilhas Holandesas,0,0,0.0,217374993,0.0
2021,Argentina,6,13,2.17,217374993,2.7602071044114994e-06
2021,Aruba,0,0,0.0,217374993,0.0
2021,Australia,705,4034,5.72,217374993,0.0003243243347683512
2021,Austria,0,0,0.0,217374993,0.0
2021,Bahamas,1083,4567,4.22,217374993,0.0004982173823462756
2021,Bangladesh,2,20,10.0,217374993,9.200690348038332e-07
2021,Barbados,216,844,3.91,217374993,9.936745575881399e-05
2021,Barein,302,894,2.96,217374993,0.00013893042425537882
2021,Belgica,483,3749,7.76,217374993,0.00022219667190512572
2021,Belize,0,0,0.0,217374993,0.0
2021,Benin,0,0,0.0,217374993,0.0
2021,Bolivia,5850,8360,1.43,217374993,0.002691201926801212
2021,Bosnia-Herzegovina,0,0,0.0,217374993,0.0
2021,Brasil,31,46,1.48,217374993,1.4261070039459414e-05
2021,Bulgaria,0,0,0.0,217374993,0.0
2021,Cabo Verde,16,124,7.75,217374993,7.360552278430666e-06
2021,Camaroes,0,0,0.0,217374993,0.0
2021,Canada,1172,6157,5.25,217374993,0.0005391604543950462
2021,Catar,1,2,2.0,217374993,4.600345174019166e-07
2021,Ilhas Cayman,104,356,3.42,217374993,4.784358980979933e-05
2021,Chile,26,6,0.23,217374993,1.1960897452449833e-05
2021,China,61884,264116,4.27,217374993,0.02846877607490021
2021,Chipre,1855,4530,2.44,217374993,0.0008533640297805553
2021,Cingapura,0,0,0.0,217374993,0.0
2021,Colombia,12160,21867,1.8,217374993,0.0055940197316073055
2021,Comores,0,0,0.0,217374993,0.0
2021,Congo,0,0,0.0,217374993,0.0
2021,Coreia do Sul,67,100,1.49,217374993,3.082231266592841e-05
2021,Costa do Marfim,0,0,0.0,217374993,0.0
2021,Costa Rica,0,0,0.0,217374993,0.0
2021,Croacia,0,0,0.0,217374993,0.0
2021,Cuba,0,0,0.0,217374993,0.0
2021,Curacao,32263,58993,1.83,217374993,0.014842093634938035
2021,Dinamarca,87,504,5.79,217374993,4.002300301396675e-05
2021,Dominica,460,634,1.38,217374993,0.00021161587800488165
2021,El Salvador,0,0,0.0,217374993,0.0
2021,Emirados Arabes Unidos,810,10522,12.99,217374993,0.00037262795909555243
2021,Equador,0,0,0.0,217374993,0.0
2021,Eslovaquia,0,0,0.0,217374993,0.0
2021,Espanha,0,0,0.0,217374993,0.0
2021,Estados Unidos,111085,203554,1.83,217374993,0.0511029343655919
2021,Estonia,0,0,0.0,217374993,0.0
2021,Filipinas,2784,10368,3.72,217374993,0.001280736096446936
2021,Finlandia,0,0,0.0,217374993,0.0
2021,Franca,7052,23742,3.37,217374993,0.003244163416718316
2021,Gana,12578,19196,1.53,217374993,0.005786314159881307
2021,Gibraltar,0,0,0.0,217374993,0.0
2021,Grecia,908,3014,3.32,217374993,0.0004177113418009402
2021,Guatemala,17347,29100,1.68,217374993,0.007980218773371047
2021,Guiana,2372,6525,2.75,217374993,0.0010912018752773462
2021,Guiana Francesa,90,32,0.36,217374993,4.1403106566172495e-05
2021,Guine-Bissau,0,0,0.0,217374993,0.0
2021,Guine Equatorial,0,0,0.0,217374993,0.0
2021,Haiti,670379,831181,1.24,217374993,0.30839747974137943
2021,Honduras,0,0,0.0,217374993,0.0
2021,Hong Kong,12507,39390,3.15,217374993,0.005753651709145771
2021,Hungria,87,583,6.7,217374993,4.002300301396675e-05
2021,Ilha de Man,97,445,4.59,217374993,4.4623348187985906e-05
2021,Ilhas Virgens,0,0,0.0,217374993,0.0
2021,India,13,86,6.62,217374993,5.980448726224916e-06
2021,Indonesia,0,0,0.0,217374993,0.0
2021,Ira,116,287,2.47,217374993,5.336400401862233e-05
2021,Iraque,0,0,0.0,217374993,0.0
2021,Irlanda,36,208,5.78,217374993,1.6561242626468998e-05
2021,Italia,696,3715,5.34,217374993,0.000320184024111734
2021,Jamaica,0,0,0.0,217374993,0.0
2021,Japao,39491,90275,2.29,217374993,0.01816722312671909
2021,Jordania,0,0,0.0,217374993,0.0
2021,Letonia,0,0,0.0,217374993,0.0
2021,Libano,0,0,0.0,217374993,0.0
2021,Liberia,7554,23060,3.05,217374993,0.003475100744454078
2021,Luxemburgo,0,0,0.0,217374993,0.0
2021,Malasia,0,0,0.0,217374993,0.0
2021,Malta,3441,15454,4.49,217374993,0.0015829787743799949
2021,Ilhas Marshall,8644,22561,2.61,217374993,0.003976538368422167
2021,Mauritania,9,85,9.44,217374993,4.1403106566172495e-06
2021,Mexico,9,2,0.22,217374993,4.1403106566172495e-06
2021,Montenegro,14,65,4.64,217374993,6.440483243626833e-06
2021,Namibia,0,0,0.0,217374993,0.0
2021,Nicaragua,0,0,0.0,217374993,0.0
2021,Nigeria,68247,113172,1.66,217374993,0.0313959757091286
2021,Noruega,1878,8320,4.43,217374993,0.0008639448236807993
2021,Nova Caledonia,7227,11924,1.65,217374993,0.0033246694572636516
2021,Nova Zelandia,657,10477,15.95,217374993,0.00030224267793305923
2021,Holanda,3791,8484,2.24,217374993,0.0017439908554706658
2021,Panama,29520,48444,1.64,217374993,0.013580218953704579
2021,Paraguai,6522527,7192362,1.1,217374993,3.000587560685971
2021,Peru,9720,17107,1.76,217374993,0.00447153550914663
2021,Polonia,4,14,3.5,217374993,1.8401380696076664e-06
2021,Porto Rico,0,0,0.0,217374993,0.0
2021,Portugal,6358,42633,6.71,217374993,0.002924899461641386
2021,Quenia,0,0,0.0,217374993,0.0
2021,Reino Unido,25316,122394,4.83,217374993,0.01164623384254692
2021,Republica Dominicana,0,0,0.0,217374993,0.0
2021,Russia,181931,312926,1.72,217374993,0.0836945397854481
2021,Sao Tome e Principe,0,0,0.0,217374993,0.0
2021,Sao Vicente e Granadinas,8,48,6.0,217374993,3.680276139215333e-06
2021,Senegal,0,0,0.0,217374993,0.0
2021,Serra Leoa,6525,12955,1.99,217374993,0.003001725226047506
2021,Singapura,4504,14346,3.19,217374993,0.0020719954663782326
2021,Suazilandia,10,24,2.4,217374993,4.600345174019166e-06
2021,Suecia,23,74,3.22,217374993,1.0580793900244082e-05
2021,Suica,627,6999,11.16,217374993,0.0002884416424110017
2021,Suriname,900,1472,1.64,217374993,0.00041403106566172495
2021,Tailandia,1334,2529,1.9,217374993,0.0006136860462141567
2021,Taiwan,1313,8153,6.21,217374993,0.0006040253213487165
2021,Tanzania,0,0,0.0,217374993,0.0
2021,Republica Tcheca,456,5988,13.13,217374993,0.00020977573993527398
2021,Togo,1890,2012,1.06,217374993,0.0008694652378896223
2021,Trindade e Tobago,0,0,0.0,217374993,0.0
2021,Tunisia,0,0,0.0,217374993,0.0
2021,Turquia,343,878,2.56,217374993,0.0001577918394688574
2021,Tuvalu,0,0,0.0,217374993,0.0
2021,Uruguai,136774,149842,1.1,217374993,0.06292076108312974
2021,Vanuatu,0,0,0.0,217374993,0.0
2021,Venezuela,26415,35944,1.36,217374993,0.012151811777171628
2021,Vietna,0,0,0.0,217374993,0.0
